Symbol,Name,Price,Market Cap,Sector,Industry,Score,Status,Fail Codes,Rev Growth,Gross Margin,ROIC,Insider Own,PEG,Z-Score
BLMN,"Bloomin' Brands, Inc.",5.745,489708064.0,Consumer Cyclical,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.003,0.13479,-0.03676178080798112,0.01164,191.49999000000003,0.7541081583423339
JPM,JPMorgan Chase & Co.,287.82,776259895296.0,Financial Services,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.025,0.0,0.2581096829006792,0.0040700003,5.7506492,3.0
WOR,"Worthington Enterprises, Inc.",48.07,2387399168.0,Industrials,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG",0.195,0.27872,0.09525669785066487,0.37888,11.738706153846154,3.6895384506318214
LEGT,Legato Merger Corp. III,10.955,282632160.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,0.0,0.19723,35.33871,
CPBI,"Central Plains Bancshares, Inc.",17.4,73171432.0,Financial Services,Unknown,70,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_PS",0.175,0.0,,0.26292,0.9653259428571429,
JBI,"Janus International Group, Inc.",5.44,755388480.0,Industrials,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.02,0.38792,0.0857049092846516,0.05284,-7.157895,2.2448785112026464
AFJKU,"Aimei Health Technology Co., Ltd",35.48,0.0,Financial Services,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.0,100.0,-0.08840051375512323
VSECU,VSE Corporation,50.75,0.0,Industrials,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",0.324,0.14217,0.04426420387419814,0.0,0.6215706790123458,1.5045784667535254
KUST,"Kustom Entertainment, Inc.",0.8304,665155.0,Communication Services,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG",0.12,0.22652,-45.71361954353805,0.18255,8.333333333333334,-9.189686919816978
SBET,"Sharplink, Inc.",7.925,1558793472.0,Financial Services,Unknown,60,Fail,"FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",18.162,0.9322,0.0,0.00901,0.055060015416804324,1870.0681739187337
BHB,Bar Harbor Bankshares,31.37,523941760.0,Financial Services,Unknown,60,Fail,"FAIL_PRICE,FAIL_GM,FAIL_PS,FAIL_INSIDER",0.289,0.0,,0.02949,0.46989923875432527,3.0
AVR,Anteris Technologies Global Corp.,5.99,582419968.0,Healthcare,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT",-0.422,0.70255995,0.0,0.16511999,-2.3696682464454977,
SPHR,Sphere Entertainment Co.,110.85,3935409920.0,Communication Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.279,0.52175,0.027761631076690774,0.06698,5.442627240143369,1.541549072814334
XWEL,"XWELL, Inc.",1.33,7669715.0,Healthcare,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC",-0.128,0.19334,-2.235598685516687,0.25439,-7.8125,-25.791422321004745
YQ,17 Education & Technology Group Inc.,2.6,23014446.0,Consumer Defensive,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.664,0.4338,-1.2536322806852962,0.10932,-1.506024096385542,-27.493378146118985
WLDN,"Willdan Group, Inc.",76.78,1136045312.0,Industrials,Unknown,80,Fail,"FAIL_PRICE,FAIL_INSIDER",0.206,0.37515,0.1950293269138239,0.03514,1.0679611650485439,4.806494841878971
ATIIU,Archimedes Tech SPAC Partners II Co.,10.9,280838496.0,Financial Services,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.0,100.0,20.537500517355173
TTWO,"Take-Two Interactive Software, Inc.",206.11,38166511616.0,Communication Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.249,0.59289,-0.900275178952008,0.01365,4.016064257028113,1.130558108365708
MIGI,Mawson Infrastructure Group Inc.,2.6,2972476.0,Financial Services,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG",0.07,0.44731,-2.7063132829213554,1.62298,14.285714285714285,-7.193203083369402
VRSK,"Verisk Analytics, Inc.",203.96,28426432512.0,Industrials,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.69879997,0.3433711580050697,0.0029699998,31.47531,5.963746684288006
INDV,"Indivior Pharmaceuticals, Inc.",30.975,3873895936.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.197,0.84019,4.377890332525875,0.00605,0.9587409137055838,3.0548961836172417
FAST,Fastenal Company,45.815,52610670592.0,Industrials,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.111,0.45012,0.30742430640692653,0.00174,3.786676576576577,32.89024090909043
VENU,Venu Holding Corporation,3.49,200796512.0,Consumer Cyclical,Unknown,60,Fail,"FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS",-0.012,0.35195,0.0,0.23125,-83.33333333333334,1.8198340632113328
TV,"Grupo Televisa, S.A.B.",2.975,1594682624.0,Communication Services,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.045,0.38186002,0.0018462709395496654,0.00049,-22.22222222222222,1.0765273190749458
ZJYL,Jin Medical International Ltd.,2.2505,352309248.0,Healthcare,Unknown,60,Fail,"FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS",-0.165,0.30177,0.012811931122024936,0.86946,-0.6819696969696969,10.31537201310665
PBHC,"Pathfinder Bancorp, Inc.",13.435,83104128.0,Financial Services,Unknown,80,Fail,"FAIL_GROWTH,FAIL_GM",-0.956,0.0,0.1697700541192925,0.22089,-1.0460251046025104,3.0
OPAD,Offerpad Solutions Inc.,0.751,35512384.0,Real Estate,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC",-0.345,0.074039996,-0.31137599025088253,0.16104999,-2.898550724637681,-1.0906976811832583
AR,Antero Resources Corporation,40.99,12646439936.0,Energy,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.111,0.66426,0.06661902517768681,0.06625,1.81910990990991,2.1103727575998854
ALX,"Alexander's, Inc.",246.92,1261092096.0,Real Estate,Unknown,60,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS",-0.047,0.50101,0.0,0.5838,-9.534694680851064,1.5622211530677452
AGPU,Axe Compute Inc.,1.43,4852729.0,Technology,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_INSIDER",-0.074,0.48909,,0.05025,-13.513513513513514,-57.49936065171133
MTDR,Matador Resources Company,57.51,7146806272.0,Energy,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.125,0.79728997,0.11330285379678519,0.07147,-0.75546792,1.76761458012357
BHF,"Brighthouse Financial, Inc.",59.405,3397021440.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.316,0.33765,0.12752550621748934,0.01287,-0.32923031645569617,3.0
SSTI,"SoundThinking, Inc.",6.43,82470920.0,Technology,Unknown,80,Fail,"FAIL_GROWTH,FAIL_PEG",0.059,0.5481,,0.24563,16.949152542372882,
QURE,uniQure N.V.,15.4814,968042752.0,Healthcare,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.066,0.0,-0.7424798882079383,0.05626,15.15151515151515,-0.970778079522583
BNKK,"Bonk, Inc.",2.61,14076371.0,Financial Services,Unknown,50,Fail,"FAIL_MCAP,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",17.364,0.07481,0.0,0.1073,0.05759041695461875,-43.77888639265925
OXBR,Oxbridge Re Holdings Limited,0.87,6678226.0,Financial Services,Unknown,60,Fail,"FAIL_MCAP,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC",2.146,-0.052410003,0.0,0.1578,0.4659832246039143,3.0
CETX,"Cemtrex, Inc.",0.6851,6904499.0,Technology,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_INSIDER",0.174,0.40831003,-1.1501263088127782,0.0,0.00017764647701149427,-2.815578051185031
AZN,AstraZeneca PLC,189.35,293546196992.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.041,0.81706,0.1603872919964626,0.00042,7.06160975609756,3.7300544937101883
SPE,"Special Opportunities Fund, Inc.",14.022,148957888.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",-0.461,1.0,0.0,0.0,-0.10524735357917571,3.0
BOBS,"Bob's Discount Furniture, Inc.",15.0,1955505792.0,Consumer Cyclical,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.0,0.45617,0.0894170575221091,0.035099998,16.304348,2.7077477271215
JKS,"JinkoSolar Holding Co., Ltd.",24.23,1251538560.0,Technology,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT",-0.341,0.03125,0.024083310416003336,0.17957,-2.932551319648094,1.0192192656512582
GSL,"Global Ship Lease, Inc.",38.745,1385933824.0,Industrials,Unknown,70,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_INSIDER",0.033,0.68981004,0.19654628511018146,0.10005999,1.0606060606060606,2.234883940257536
GTENU,"Gores Holdings X, Inc.",10.38,0.0,Unknown,Unknown,20,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.0,0.0,100.0,-0.11733601658574139
SHOP,Shopify Inc.,125.73,164088168448.0,Technology,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.306,0.4807,0.12680220045822752,0.0019200001,4.325077450980393,59.35289820422748
ANGO,"AngioDynamics, Inc.",10.475,431752128.0,Healthcare,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.09,0.54576,0.0,0.123100005,11.11111111111111,1.6762514733189564
RDHL,RedHill Biopharma Ltd.,0.8501,4346463.0,Healthcare,Unknown,50,Fail,"FAIL_MCAP,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.586,0.64449996,0.0,0.0,,-33.812847682214894
HTO,H2O America,57.66,2411621632.0,Utilities,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",-0.018,0.57025003,0.047852386354109086,0.06643,-10.970318888888889,0.8152712051298607
DB,Deutsche Bank Aktiengesellschaft,29.67,57374171136.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_FLOAT,FAIL_INSIDER",-0.188,0.0,,0.087069996,-0.43002494680851067,3.0
PESI,"Perma-Fix Environmental Services, Inc.",12.52,231841136.0,Industrials,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.038,0.08828,-0.49525544528063703,0.07344,26.315789473684212,3.0545835010909963
NB,NioCorp Developments Ltd.,4.795,684378560.0,Basic Materials,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,-6.184137931034483,0.023,100.0,
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,12.72,667900480.0,Financial Services,Unknown,40,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,1.0,0.0,0.0,100.0,3.0
KIM,Kimco Realty Corporation,23.115,15653340160.0,Real Estate,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.032,0.69051003,0.044470291442257115,0.021710001,8.80907,1.2800603797798553
SOPH,SOPHiA GENETICS SA,4.9,351176672.0,Healthcare,Unknown,50,Fail,"FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.224,0.67394996,-1.8646839708885614,0.060900003,4.4642857142857135,-3.285922385456894
BBUC,Brookfield Business Corporation,31.305,2191247872.0,Financial Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_INSIDER",-0.247,0.08873,0.007595288332350562,0.01408,-4.048582995951417,0.38461001104140924
FNUC,Frontier Nuclear and Minerals Inc.,2.35,61848088.0,Basic Materials,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.00178,100.0,6.454303645004161
MS,Morgan Stanley,160.04,254121132032.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT",0.11,0.87059,0.13697992776857987,0.23975,1.4249843636363637,3.0
WDI,Western Asset Diversified Income Fund,13.59,705485696.0,Financial Services,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.0,4.0000003e-05,9.847826,3.0
CR,Crane Company,176.54,10194102272.0,Industrials,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.068,0.42204,0.12283830457154582,0.14503999,4.578794264705882,5.607828233958211
BNL,"Broadstone Net Lease, Inc.",19.59,3912876032.0,Real Estate,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.055,0.94942003,0.03584200020414481,0.01044,7.123636363636364,0.9318516854516551
EGG,Enigmatig Limited,5.79,161223712.0,Industrials,Unknown,80,Fail,"FAIL_GROWTH,FAIL_PS",-0.403,0.68754995,0.16302282298760573,0.33071,-7.183622828784118,44.92314713884065
SDHY,PGIM Short Duration High Yield Opportunities Fund,16.07,396496000.0,Financial Services,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.0,0.0,10.642384,3.0
TBMC,"Trailblazer Holdings, Inc.",11.1,27220720.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,0.0,0.86429,100.0,-10.018753578308862
TMUS,"T-Mobile US, Inc.",206.77,231273611264.0,Communication Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT",0.113,0.63165003,0.07901580195082991,0.55812,1.8805992920353982,1.6764173096681008
IRT,"Independence Realty Trust, Inc.",15.95,3908621312.0,Real Estate,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.036,0.61095,0.0,0.0069999998,18.46064888888889,0.8586914124875275
NTZ,Natuzzi S.p.A.,2.93,32272806.0,Consumer Cyclical,Unknown,70,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC",-0.008,0.37108,-0.053753397762270845,0.56229997,-125.0,0.8511566608866048
ASTL,Algoma Steel Group Inc.,3.655,383533024.0,Basic Materials,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.229,-0.30369,-0.7215317557135636,0.07091,-4.366812227074235,-1.0306894828929423
ATOM,Atomera Incorporated,4.5219,174980112.0,Technology,Unknown,70,Fail,"FAIL_GM,FAIL_PS,FAIL_INSIDER",1.174,0.0,,0.050819997,0.8517887563884158,20.52816346000791
NYT,The New York Times Company,80.38,13049613312.0,Communication Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.105,0.5033,0.1892279425519279,0.04754,3.6627933333333336,10.969271821453667
GPCR,Structure Therapeutics Inc.,51.8,3669605632.0,Healthcare,Unknown,10,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,-0.2592397756433121,0.02299,100.0,32.93575903792502
VKTX,"Viking Therapeutics, Inc.",33.53,3874535424.0,Healthcare,Unknown,10,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.0,0.02151,100.0,27.92214298445663
XRPNU,Armada Acquisition Corp. II,10.9,0.0,Financial Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.01687,100.0,-0.08907277691652107
ASO,"Academy Sports and Outdoors, Inc.",51.805,3454424832.0,Consumer Cyclical,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.03,0.34419,0.12768635049826219,0.01367,3.174326,2.9985190625677274
JFU,9F Inc.,4.05,47682004.0,Technology,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT",0.065,0.77099997,-0.006776240475945264,0.4696,0.19717623076923077,-0.0527206884460676
INCY,Incyte Corporation,91.985,18306347008.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM_TREND,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.278,0.52884996,0.6106551227627589,0.01871,0.5161954676258992,8.312111542140794
EWBC,"East West Bancorp, Inc.",104.66,14403589120.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.213,0.0,0.3383180990579873,0.00974,0.5161360093896713,3.0
ASTH,"Astrana Health, Inc.",24.37,1355059840.0,Healthcare,Unknown,70,Fail,"FAIL_GM,FAIL_GM_TREND,FAIL_ROIC",0.429,0.10734,0.03811529193677081,0.22410999,1.2349244755244755,2.3856970685895007
MRX,Marex Group plc,36.41,2611991808.0,Financial Services,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT",-0.514,0.70536005,0.1347714593936686,0.2474,-0.16512023346303503,0.4421590824468862
PCN,PIMCO Corporate & Income Strategy Fund,12.025,860532416.0,Financial Services,Unknown,40,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.038,1.0,0.0,0.0,2.0415959736842106,3.0
CRDO,Credo Technology Group Holding Ltd,103.58,19105325056.0,Technology,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",2.015,0.67825997,0.07833760562443365,0.10933,0.2824421141439206,91.2333178666463
RSI,"Rush Street Interactive, Inc.",20.685,4815148544.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_MCAP,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.888,0.34622002,0.0,0.07383,0.7514167792792793,10.438558037188848
FSTR,L.B. Foster Company,28.37,294849696.0,Industrials,Unknown,50,Fail,"FAIL_PRICE,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.251,0.21441999,0.039931302226190776,0.059759997,1.638085418326693,4.010416890335446
FVRR,Fiverr International Ltd.,10.96,404784640.0,Communication Services,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.034,0.8157,0.0787147749580556,0.11935,5.7563023529411765,1.2772562939945766
OZKAP,Bank OZK,16.5325,0.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.04,0.0,0.40987486528845085,0.00429,0.9497069,3.0
COYA,"Coya Therapeutics, Inc.",4.48,93741560.0,Healthcare,Unknown,70,Fail,"FAIL_ROIC,FAIL_PS,FAIL_INSIDER",2027.688,1.0,0.0,0.14766,0.0004931725196381297,10.39755179994927
CNX,CNX Resources Corporation,41.09,5851324928.0,Energy,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",0.412,0.73061997,0.11059976636272148,0.046409998,0.2505854490291262,1.5485877786310298
PTEN,"Patterson-UTI Energy, Inc.",10.685,4055761152.0,Energy,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.01,0.24243,-0.007192475891900283,0.027560001,-100.0,1.6879633804287977
FSUN,FirstSun Capital Bancorp,34.56,963786368.0,Financial Services,Unknown,70,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM",0.108,0.0,0.38987250442136206,0.49706,0.9221902777777777,3.0
CRCL,Circle Internet Group,132.48,35170869248.0,Financial Services,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.769,0.086689994,-0.03732927458650003,0.042280003,1.3003901170351104,0.3252817688709244
ENLV,Enlivex Ltd.,1.0902,258793296.0,Healthcare,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.00463,100.0,30.645781809488106
MNTS,Momentus Inc.,4.27,7129034.0,Industrials,Unknown,60,Fail,"FAIL_MCAP,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",1.187,0.99806,0.0,0.0045,0.8424599831508003,-69.66224608658212
OTH,Off The Hook YS Inc.,2.56,60800000.0,Consumer Cyclical,Unknown,70,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC",-0.072,0.091000006,0.0,0.85481,,4.49372261563717
HIVE,HIVE Digital Technologies Ltd.,2.1652,548351552.0,Financial Services,Unknown,70,Fail,"FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",2.186,0.38557,-0.01507955372972863,0.00358,0.4574565416285453,3.9145781003606026
LFWD,Lifeward Ltd.,6.61,10076820.0,Healthcare,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.011,0.36060002,-1.5082872761044872,0.01723,90.90909090909092,-12.480588707946492
VICI,VICI Properties Inc.,28.375,30327523328.0,Real Estate,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.038,0.9914,0.08150293566561431,0.0028799998,2.8609600000000004,1.8890635345305113
CUZ,Cousins Properties Incorporated,23.16,3891041792.0,Real Estate,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.133,0.68093,0.0,0.01007,7.2556390977443606,0.4723303741841809
ONEG,OneConstruction Group Limited,1.9283,30852800.0,Industrials,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC",-0.034,0.072519995,0.03733902634032247,0.5625,-29.41176470588235,2.6503319118037396
IBTA,"Ibotta, Inc.",26.615,648080064.0,Technology,Unknown,60,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC",-0.1,0.79247004,-0.002412905280730373,0.57009,-22.179167,2.370165463005464
SUNE,SUNation Energy Inc.,1.34,4564864.0,Technology,Unknown,50,Fail,"FAIL_MCAP,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.29,0.3675,-0.45354775390203816,0.0001,3.4482758620689657,-1.3364098404273062
MAMA,"Mama's Creations, Inc.",15.53,631346304.0,Consumer Defensive,Unknown,50,Fail,"FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.5,0.25225002,0.14715591954063315,0.094610006,2.5883334000000002,20.2032815633705
DAVA,Endava plc,4.715,256154656.0,Technology,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_INSIDER",-0.059,0.24155001,0.04074117225588666,0.01013,-3.474576271186441,2.449861940546512
HWH,HWH International Inc.,1.36,10167904.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS",-0.402,0.48556,-12.259663617586309,0.81153,-2.487562189054726,-0.3219487844018906
